grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
112,0.520505085218,dem,河网密,村庄分,0.02951462,0.010484173,0.0084882425
113,0.545095573279,河网密,委占比,年均降,0.07206668,0.0356803,0.027953146
114,0.477661074686,河网密,dem,村庄分,0.032457065,0.030421387,0.026446432
115,0.502592284192,年均降,河网密,dem,0.081674546,0.07661596,0.04622515
116,0.516173452139,dem,委占比,行洪能,0.024768885,0.011391589,0.011224966
117,0.557755430539,河网密,dem,委占比,0.10665334,0.026682641,0.015249062
118,0.623707896262,河网密,年均降,委占比,0.07412757,0.04400643,0.028221002
119,0.495305107645,委占比,dem,土壤渗,0.026728023,0.016517412,0.012061281
120,0.805439844604,河网密,年均降,dem,0.17690638,0.049184408,0.04514103
121,0.564607201036,河网密,dem,委占比,0.049143463,0.021318326,0.017634137
122,0.385929507165,河网密,年均降,dem,0.099076465,0.032339983,0.021919854
123,0.696627743973,河网密,dem,土壤渗,0.085113786,0.042253558,0.02814829
124,0.281462135886,河网密,dem,年均降,0.09760056,0.077816665,0.047740716
125,0.582312600179,dem,土壤渗,暴雨天,0.02698452,0.023081716,0.0125167165
126,0.680099615997,河网密,dem,土壤渗,0.19903368,0.031345315,0.014374391
127,0.507070467738,河网密,dem,委占比,0.07342991,0.045579392,0.018430477
128,0.482922200329,河网密,dem,年均降,0.12569465,0.06423185,0.0452344
129,0.516304241724,河网密,委占比,dem,0.045495167,0.037182666,0.018682266
130,0.232384974553,河网密,土壤渗,dem,0.11778195,0.09968628,0.06735813
131,0.0,坡度,河网密,暴雨天,0.36235774,0.09928035,0.036162455
132,0.714585284225,年均降,dem,土壤渗,0.08125684,0.06347979,0.040600397
133,0.606104568016,dem,土壤渗,年均降,0.048194803,0.036264002,0.024129923
134,0.451117259658,dem,河网密,土壤渗,0.05768635,0.042275496,0.029637547
135,0.90268972787,河网密,年均降,dem,0.2313049,0.059246305,0.05468689
136,0.796548345857,河网密,暴雨天,dem,0.19332913,0.038940452,0.03712736
137,0.586487674023,dem,暴雨天,委占比,0.033507694,0.022551624,0.014793138
138,0.473506748676,暴雨天,坡度,年均降,0.057403117,0.034118257,0.027792173
139,0.57152681262,dem,河网密,村庄分,0.022040028,0.019282881,0.0149016855
140,0.491290183456,河网密,暴雨天,dem,0.08849536,0.040681195,0.03888031
141,0.534491860957,河网密,委占比,dem,0.06551686,0.041891757,0.0210627
142,0.468838057735,河网密,dem,土壤渗,0.093649246,0.035127744,0.01140388
143,0.64963323469,河网密,dem,暴雨天,0.08880369,0.03252425,0.019918026
144,0.452230935501,dem,暴雨天,河网密,0.041604582,0.01832145,0.015613085
145,0.572497506033,dem,委占比,年均降,0.035102822,0.015629405,0.013315624
146,0.272066901297,河网密,dem,年均降,0.098287135,0.07836587,0.05116598
147,0.58656098759,河网密,dem,年均降,0.1057645,0.025494624,0.019004809
148,0.76759825807,河网密,dem,土壤渗,0.21085319,0.036759585,0.022953996
