grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
131,0.0,坡度,暴雨天,年均降,0.2875349996778711,0.16361901456516698,0.1466176475089688
132,0.714585284225,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.14788287469433548
133,0.606104568016,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.07182441087978908
134,0.451117259658,卫占比,弱占比,河网密,0.1255658207585574,0.10952569406298422,0.09772052758537883
135,0.90268972787,河网密,年均降,行洪能,0.38901079969240654,0.09888886854237496,0.0822277363131183
136,0.796548345857,河网密,暴雨天,卫占比,0.2146451334011587,0.17950359450581033,0.08097915640760399
137,0.586487674023,卫占比,弱占比,暴雨天,0.08097915640760399,0.0748197450501429,0.06831153491963901
138,0.473506748676,年均降,卫占比,弱占比,0.13375318117264964,0.1255658207585574,0.10952569406298422
139,0.57152681262,卫占比,弱占比,行洪能,0.08097915640760399,0.0748197450501429,0.043277628666232526
140,0.491290183456,暴雨天,年均降,河网密,0.19538817444678724,0.13916697240328404,0.11746097712599443
141,0.534491860957,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.08670912330056134
142,0.468838057735,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
143,0.64963323469,暴雨天,河网密,卫占比,0.10008069480159287,0.09576716951062263,0.08097915640760399
144,0.452230935501,卫占比,弱占比,暴雨天,0.1255658207585574,0.10952569406298422,0.058765119519366
145,0.572497506033,卫占比,弱占比,年均降,0.08097915640760399,0.0748197450501429,0.05853294640697338
146,0.272066901297,年均降,卫占比,河网密,0.13178342431998824,0.1255658207585574,0.11746097712599443
147,0.58656098759,河网密,卫占比,弱占比,0.14757355718183846,0.1255658207585574,0.10952569406298422
148,0.76759825807,河网密,卫占比,弱占比,0.26891498658104895,0.17109833619681242,0.15016435912024023
149,0.478642959035,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.060817395312218726
150,0.398269006043,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11746097712599443
151,0.527709436236,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
152,0.672184549087,河网密,卫占比,弱占比,0.20709216622934948,0.17109833619681242,0.15016435912024023
153,0.416721393254,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.07280836243382932
154,0.362513352073,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.0874544229714392
155,0.627676661842,暴雨天,年均降,卫占比,0.19538817444678724,0.1286414388890803,0.08097915640760399
156,0.449849003192,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.10364316248501078
157,0.377707851081,年均降,卫占比,河网密,0.147126764053173,0.1255658207585574,0.11746097712599443
158,0.45579775823,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11746097712599443
159,0.594910970404,河网密,卫占比,年均降,0.22952090022422228,0.1255658207585574,0.11864490405951364
160,0.372614270646,年均降,卫占比,弱占比,0.13884079503939067,0.1255658207585574,0.10952569406298422
161,0.432535231606,卫占比,弱占比,河网密,0.1255658207585574,0.10952569406298422,0.07681284519412948
162,0.577664066445,年均降,河网密,卫占比,0.12400210606963358,0.11746097712599443,0.08097915640760399
163,0.457917646928,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
164,0.489072601226,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11246374382293856
165,0.674141107184,卫占比,弱占比,土壤渗,0.2587734671110198,0.23350467361589974,0.08954355902082792
166,0.439496277531,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.12444082526638223
167,0.393432189795,卫占比,弱占比,暴雨天,0.1255658207585574,0.10952569406298422,0.07464969946034292
168,0.498235914087,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
169,0.504588067532,卫占比,年均降,弱占比,0.1255658207585574,0.11712662983205514,0.10952569406298422
170,0.674074643941,河网密,年均降,卫占比,0.11456290477183273,0.10283854024455892,0.08097915640760399
171,0.689370089326,河网密,卫占比,年均降,0.19699669170061684,0.08097915640760399,0.08058213184274597
172,0.487958303168,卫占比,弱占比,GDP1占比,0.2587734671110198,0.23350467361589974,0.04609383707380096
173,0.542568492889,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.10612939380092709
174,0.546678464767,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
175,0.689078932459,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.11774405098862804
176,0.566112287281,卫占比,弱占比,年均降,0.08097915640760399,0.0748197450501429,0.054563795133428024
177,0.65084796208,河网密,暴雨天,卫占比,0.17978725577190588,0.10008069480159287,0.08097915640760399
178,0.576016819838,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
179,0.472736193375,卫占比,弱占比,年均降,0.1255658207585574,0.10952569406298422,0.10447621507996188
180,0.509409752266,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.06671748585503447
181,0.414532551034,卫占比,弱占比,暴雨天,0.1255658207585574,0.10952569406298422,0.07464969946034292
182,0.418668195605,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.09764486111049668
183,0.43155908289,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
184,0.373219703101,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11746097712599443
185,0.536266067304,卫占比,弱占比,暴雨天,0.08097915640760399,0.0748197450501429,0.03654237503801874
186,0.525895585452,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.14888948527324103
187,0.427526614144,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11746097712599443
188,0.456618950387,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
189,0.0,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.056434895187457576
190,0.47689660891,暴雨天,年均降,河网密,0.19538817444678724,0.16006088435092145,0.11746097712599443
191,0.322139788019,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
192,0.376512791746,卫占比,年均降,弱占比,0.17109833619681242,0.1576725146372567,0.15016435912024023
193,0.587027665792,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.10892266512161976
194,0.476540724436,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11824022026361165
195,0.570440396297,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
196,0.548064808708,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.1111860875353252
197,0.522624986641,暴雨天,年均降,卫占比,0.16361901456516698,0.12421666841145416,0.08097915640760399
198,0.601574260341,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.05715182906090874
199,0.573195295639,河网密,卫占比,弱占比,0.20031820507759995,0.17109833619681242,0.15016435912024023
200,0.449161965492,河网密,卫占比,弱占比,0.14785974654639075,0.1255658207585574,0.10952569406298422
201,0.500675903125,暴雨天,年均降,河网密,0.19538817444678724,0.14292382042372553,0.11360813080556961
202,0.489089666073,河网密,暴雨天,卫占比,0.11746097712599443,0.10008069480159287,0.048184517488959085
203,0.553162008072,河网密,年均降,卫占比,0.10727426185476384,0.08483281163818816,0.08097915640760399
204,0.739326387398,河网密,卫占比,弱占比,0.10728822603101959,0.08097915640760399,0.0748197450501429
205,0.720601290464,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.08633473936068121
206,0.429932244221,河网密,卫占比,弱占比,0.08703571820911156,0.08097915640760399,0.0748197450501429
207,0.449839917284,暴雨天,年均降,河网密,0.19538817444678724,0.17037135382409896,0.10312007687158298
208,0.557057003858,卫占比,河网密,弱占比,0.17109833619681242,0.16569423409367215,0.15016435912024023
209,0.0,坡度,卫占比,弱占比,0.2875349996778711,0.2587734671110198,0.23350467361589974
210,0.288077597283,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
211,0.414686284528,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.04961977421892959
212,0.361269249404,卫占比,弱占比,暴雨天,0.17109833619681242,0.15016435912024023,0.04288053460777015
213,0.389271181477,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11746097712599443
214,0.529666789061,卫占比,弱占比,暴雨天,0.062229590841904533,0.05808539019743845,0.05242695497866209
215,0.65626702119,河网密,卫占比,年均降,0.10836457376238715,0.08097915640760399,0.07988425319777843
216,0.589091663026,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.06235696722481018
217,0.495423622614,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
218,0.655399376203,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.07353841366667135
219,0.481330811731,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.039089677581754315
220,0.607000368686,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.07562658651053576
221,0.468349236841,卫占比,弱占比,土壤渗,0.2587734671110198,0.23350467361589974,0.15953731573518168
222,0.425414839123,年均降,河网密,卫占比,0.1714685377240237,0.16996372941993065,0.1255658207585574
223,0.310113478791,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
224,0.401933012714,年均降,卫占比,弱占比,0.13758624287095575,0.1255658207585574,0.10952569406298422
225,0.580465066531,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
226,0.642804195566,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.07683802715728909
227,0.0,年均降,卫占比,河网密,0.12788704977097926,0.1255658207585574,0.11746097712599443
228,0.340776597173,卫占比,弱占比,年均降,0.1255658207585574,0.10952569406298422,0.09109539578328613
